"A & M ARCHERY--NJ","732-3632802","","201 SECOND STREET, LAKEWOOD, NJ  08701","","","","","40.0924","-74.2122","1342"
"BOB KISLIN'S, INC--NJ","732-929-9300","",", TOMS RIVER, NJ  08753","","","","","39.9524","-74.1969","1343"
"BOWHUNTER PLUS--NY","518-843-5500","","4303 STATE HWY 30 NORTH, AMSTERDAM, NY  12010","","","","","43.0017","-74.1903","1344"
"DAVIS SPORT SHOP---NY","845-753-2198","","120 ROUTE 17, SLOATSBURG, NY  10974","","","","","41.1418","-74.182","1345"
"BLUE LINE SPORTS--NY","518-891-4680","","81 MAIN ST., SARANAC LAKE, NY  12983","","","","","44.3268","-74.1317","1346"
"NOCK 'N FEATHER--NY","845-564-7611","","2136 ROUTE 300, WALLKILL, NY  12589","","","","","41.5985","-74.1299","1347"
"RAMSEY OUTDOOR STORE--NJ","973-584-7799","","281 RTE 10 East, Suite 16, PARAMUS, NJ  07652","","","","","40.9244","-74.0728","1348"
"DOUGLAS ARCHERY---NY","518-882-9731","","6055 DEAN LUNG RD., GALWAY, NY  12074","","","","","43.0582","-74.0505","1349"
"KENCO---NY","","","1000 HURLEY MOUNTAIN ROAD, KINGSTON, NY  12401","","","","","41.9531","-74.0492","1350"
"BROWNS ARCHERY SHOP--NY","518-393-2004","",", SCHENECTADY, NY  12303","","","","","42.8142","-73.9396","1351"
"BUCHANAN SPORTS---NY","914-739-0772","","251 ALBANY POST ROAD, BUCHANAN, NY  10511","","","","","41.2677","-73.9361","1352"
"ARCHER'S ADDICTION--NY","845-463-4269","","14 ABES WAY, POUGHKEEPSIE, NY  12601","","","","","41.6402","-73.9244","1353"
"NORTHERN DUTCHESS ARCHERY--NY","845-758-3651","","7375 S. BROADWAY, RED HOOK, NY  12571","","","","","41.9899","-73.8811","1354"
"PRO LINE ARCHERY LANES--NY","718-845-9280","","349 DEMOTT ST., OZONE PARK, NY  11416","","","","","40.6854","-73.8493","1355"
"QUEENS ARCHERY SUPPLY--NY","718-461-1756","","170-20 39TH AVE., FLUSHING, NY  11358","","","","","40.7614","-73.7956","1356"
"ADIRONDACK ARCHERY LLC--NY","518-293-1600","","3478 STATE ROUTE 3 # B, SARANAC, NY  12981","","","","","44.6481","-73.7478","1357"
"EXTREME ARCHERY--NY","914-777-7500","","801 EAST BOSTON POST RD, MAMARONECK, NY  10543","","","","","40.9534","-73.7241","1358"
"ANDY'S  ARCHERY DISTRIBUTING-NY***","518-479-0301","","2496 GARRISON DRIVE, CASTLETON, NY  12033","","","","","42.5766","-73.696","1359"
"OAKWOOD TRADING POST--NY","518-235-4867","",", TROY, NY  12180","","","","","42.7284","-73.6918","1360"
"SHOOTER'S SPORTING GOODS, INC - NY","518-390-8964","","3067 Main Street, Valatie, NY  12184","","","","","42.4132","-73.6721","1361"
"SHOOTERS SPORTS, INC.---NY","518-758-1488","","3067 UPPER MAIN ST, VALATIE, NY  12184","","","","","42.4127","-73.6718","1362"
"FLYING ARROW SPORTS---NY","845-228-5330","","92 OLD RTE. 6, CARMEL, NY  10512","","","","","41.4118","-73.6602","1363"
"3 SPOT ARCHERY--NY","518-420-7299","","118 RABIDEAU STREET, CADYVILLE, NY  12918","","","","","44.6928","-73.6165","1364"
"JOHN'S OUTDOOR SPORTS--NY","518-798-0423","","449 DIX AVE., QUEENSBURY, NY  12804","","","","","43.3164","-73.6024","1365"
"C & B ARCHERY---NY","516-933-2697","","11 COMMERCIAL ST., HICKSVILLE, NY  11801","","","","","40.7608","-73.5067","1366"
"HILLTOP ARCHERY---NY","518-632-5430","","RD #2  RUSSELL LANE, ARGYLE, NY  12809","","","","","43.2379","-73.4915","1367"
"NEWBURY ARCHERY---CT","860-491-9908","","525 SHARON TURNPIKE, GOSHEN, CT  06756","","","","","41.8358","-73.2705","1368"
"PIKE COUNTY ARCHERY--IL","217-285-1610","","#7 INDUSTRIAL DR., PITTSFIELD, IL  62363","","","","","42.4345","-73.2583","1369"
"DAVE'S SPORTING GOODS---MA","413-442-2960","","1164 NORTH STREET, PITTSFIELD, MA  01201","","","","","42.4742","-73.2438","1370"
"DATTILIO'S GUN & TACKLE---VT","802-862-5516","","794 SHELBURNE ROAD, SOUTH BURLINGTON, VT  05403","","","","","44.4449","-73.209","1371"
"MARTY'S SPORTING GOODS--VT","802-442-8826","","1679 HARWOOD HILL DR, BENNINGTON, VT  05201","","","","","42.9248","-73.2087","1372"
"SMITTY'S BAIT & TACKLE---MA","413-684-2244","","200 NORTH ST., DALTON, MA  01226","","","","","42.4792","-73.1563","1373"
"PELKEY'S ARCHERY---VT","802-524-2582","","275 NASON ST., ST. ALBANS, VT  05478","","","","","44.8029","-73.1127","1374"
"C & S HUNTING--VT","802-388-8401","","76 SCHOOLHOUSE HILL RD., MIDDLEBURG, VT  05753","","","","","43.9871","-73.0926","1375"
"OUTDOOR VISION  INC--MA","413-446-2629","","132 STEPHANIE LN., PERU, MA  01235","","","","","42.3927","-73.0852","1376"
"SMITH POINT SPORTS---NY","631-289-3399","","215 EAST MAIN ST, PATCHOGUE, NY  11772","","","","","40.7663","-73.0089","1377"
"SPORTSMEN'S OUTPOST---CT","203-879-1139","","415 WOLCOTT RD, WOLCOTT, CT  06716","","","","","41.5894","-72.9916","1378"
"E & J ARCHERY--MA","413-527-5252","","7 KINGS HIGHWAY, WEST HAMPTON, MA  01027","","","","","42.3172","-72.7672","1379"
"LOCUST CREEK OUTFITTERS--VT","802-234-5884","","1815 RIVER ST., BETHEL, VT  05032","","","","","43.8096","-72.6498","1380"
"EDWARDS DISCOUNT CENTER---NY","631-727-4418","","1352 EAST MAIN STREET, RIVERHEAD, NY  11901","","","","","40.936","-72.6496","1381"
"SAM'S DEPARTMENT STORE--VT","802-254-2933","","74 MAIN ST., BRATTLEBORO, VT  05301","","","","","42.8518","-72.5579","1382"
"HALL'S ARROWS, INC.---CT","860-646-4565","","291 WEST MIDDLE TURNPIKE, MANCHESTER, CT  06040","","","","","41.7811","-72.5377","1383"
"READING COUNTRY STORE---VT","802-484-7700","","821  RT.  106, READING, VT  05062","","","","","43.4559","-72.5374","1384"
"ARROWS OF LIGHT--CT","860-663-3949","","40 KELSEY TOWN RD., KILLINGWORTH, CT  06419","","","","","41.3481","-72.5183","1385"
"R & L ARCHERY--VT","802-479-9151","","70 SMITH ST., BARRE, VT  05641","","","","","44.2045","-72.5139","1386"
"R & R SPORTS SHOP---MA","413-323-6785","","16 FEDERAL ST, BELCHERTOWN, MA  01007","","","","","42.2906","-72.4074","1387"
"ANDOVER ARCHERY CENTER--CT","860-742-4279","","398 HEBRON RD., ANDOVER, CT  06232","","","","","41.7021","-72.3656","1388"
"STEARNS ARCHERY & TAXIDERMY---NH","603-542-4973","","57 BROAD ST., CLAREMONT, NH  03743","","","","","43.374","-72.3365","1389"
"GRRR GEAR--MA","978-544-5444","","334 EAST MAIN ST., ORANGE, MA  01364","","","","","42.5877","-72.2949","1390"
"MATT'S ARCHERY---NH","603-448-4130","","33 WALHOWDON WAY, LEBANON, NH  03766","","","","","43.6282","-72.2238","1391"
"BUZZ BOWERS SPORT SHOP---NH","603-242-6651","","198 N MAIN ST, TROY, NH  03465","","","","","42.841","-72.189","1392"
"PELLETIERS SPORT SHOP--NH","603-532-7180","","105 PETERBORO ST., JAFFREY, NH  03452","","","","","42.8168","-72.0194","1393"
"BROOKLYN TRADING POST---CT","860-774-7468","","106 TRIPP HOLLOW ROAD, BROOKLYN, CT  06234","","","","","41.7719","-71.9759","1394"
"RICK'S GUN SHOP--VT","802-626-1014","","77 BROOK ROAD, EAST BURKE, VT  05832","","","","","44.567","-71.9517","1395"
"MORSE SPORTING GOODS--NH","603-464-3444","","85 CONTOOCOOK FALLS RD, HILLSBORO, NH  32344","","","","","43.1399","-71.8722","1396"
"SMITH RIVER TRADING POST---NH","603-768-3413","","601 US ROUTE 4, DANBURY, NH  03230","","","","","43.4365","-71.8368","1397"
"SKIP'S GUN SHOP---NH","603-744-3100","","837 LAKE ST., BRISTOL, NH  03222","","","","","43.6105","-71.7419","1398"
"BLUE NORTHERN TRADING CO.---MA","978-772-6779","","91 LITTLETON RD., AYER, MA  01432","","","","","42.5483","-71.5539","1399"
"JERRY'S BAIT & TACKLE---MA","508-473-9748","","22 BRAGG SLIP, MILFORD, MA  01757","","","","","42.1395","-71.5174","1400"
"PAUGAS BAY SPORTING GOODS---NH","603-524-4319","","135 WEIRS BLVD., LACONIA, NH  03246","","","","","43.5717","-71.4506","1401"
"ARCHER'S LANE---MA","508-399-6762","","11-B  WASHINGTON STREET, SOUTH ATTLEBORO, MA  02703","","","","","41.9309","-71.3531","1402"
"NATICK OUTDOOR STORE---MA","508-653-9400","","38 NORTH AVE., NATICK, MA  01760","","","","","42.2861","-71.3472","1403"
"L.L. COTE---NH","603-482-7777","","190 MAIN ST., ERROL, NH  03579","","","","","44.7803","-71.1356","1404"
"STATE LINE GUNS, AMMO, & ARCHERY---NH","603-382-4131","","153 PLAISTOW ROAD, PLAISTOW, NH  03865","","","","","42.8499","-71.1039","1405"
"BRIAN'S ARCHERY---NH","603-332-1041","","7 TOLEND RD., BARRINGTON, NH  03825","","","","","43.2356","-70.9785","1406"
"REEDY'S ARCHERY---MA","508-947-4653","","121 Wood Street, MIDDLEBORO, MA  02346","","","","","41.8809","-70.8959","1407"
"KITTERY TRADING POST--ME","207-752-9045","","301 US RT. 1, KITTERY, ME  03904-0904","","","","","43.0796","-70.7526","1408"
"D & G ARCHERY---ME","207-676-9954","","1412 TATNIC, WELLS, ME  04090","","","","","43.273","-70.6625","1409"
"STREAKED MOUNTAIN ARCHERY---ME","207-743-6478","","102 MAIN ST., NORWAY, ME  04268","","","","","44.2045","-70.5321","1410"
"CENTRAL MAINE ARCHERY---ME","207-783-3060","","86 JACKASS ANNIE ROAD, MINOT, ME  04258","","","","","44.142","-70.3544","1411"
"HOWELL'S GUN & ARCHERY---ME","207-657-2324","","81 W. GRAY ROAD, GRAY, ME  04039","","","","","43.8797","-70.3445","1412"
"LAKESIDE ARCHERY--ME","207-829-6213","","55 CUMBERLAND RD., NORTH YARMOUTH, ME  04097","","","","","43.8117","-70.2454","1413"
"FAST FLIGHT ARCHERY---ME","(207) 783-6490","","41 HOGAN ROAD, LEWISTON, ME  04240","","","","","44.1182","-70.1844","1414"
"JOHNSON'S SPORTING GOODS--ME","207-594-2916","","51 PARK ST., BRUNSWICK, ME  04011","","","","","43.8604","-70.0966","1415"
"AUDETTE'S HARDWARE---ME","207-377-2711","","22 PECK FARM ROAD, WINTHROP, ME  04364","","","","","44.3078","-69.9586","1416"
"PRECISION ARCHERY--ME","207-858-5193","","95 BIGELOW HILL RD., NORRIDGEWOCK, ME  04957","","","","","44.706","-69.7588","1417"
"MOOSEHEAD TRAIL TRADING POST--ME","207-368-5313","","428 OXBOW ROAD, PALMYRA, ME  04965","","","","","44.8356","-69.2893","1418"
"OUTDOOR SPORTSMAN--ME","207-338-4141","",", NORTHPORT, ME  04849","","","","","44.351","-68.9695","1419"
"OLD TOWN ARCHERY SHOP--ME","207-827-9489","","300 MAIN STREET, OLD TOWN, ME  04468","","","","","44.9345","-68.6453","1420"
"HADDRELL'S POINT TACKLE & SUPPLY--SC","843-881-3644","","47 SOUTH WINDERMERE DR., MT. PLEASANT, SC  29464","","","","","52.496","-2.16413","1421"
"THE OUTDOORSMAN---TX","325-947-8859","","2231 W BEAUREGARD, SAN ANGELO, TX  76901","","","","","31.4508","-100.465","1422"
"TRIGGER'S---SD","605-723-1000","","1835 5TH AVE., BELLE FOURCHE, SD  57717","","","","","44.6604","-103.855","1423"
"WILDLIFE EXPRESSION'S--NM","505-929-1659","","1211 GODFREY STREET, ESPANOLA, NM  87532","","","","","36.0043","-106.052","1424"
"THE SPORTS LURE---WY","307-684-7682","","66 S. MAIN STREET, BUFFALO, WY  82834","","","","","44.3459","-106.699","1425"
"THE ARCHERY HUT--NM","575-522-7468","","1400 E. IDAHO, LAS CRUCES, NM  88001","","","","","32.2995","-106.761","1426"
"XPERT ARCHERY---NM","505-325-5544","","5925B EAST MAIN ST., FARMINGTON, NM  87402","","","","","36.7739","-108.134","1427"
"SUPERIOR ARCHERY---MT","406-245-0087","","1680 LOCKWOOD RD, BILLINGS, MT  59101","","","","","45.8047","-108.443","1428"
"YOUNG'S ARCHERY--CO","505-870-5557","","824 24 ROAD, GRAND JUNCTION, CO  81505","","","","","39.1243","-108.608","1429"
"TIMBER MESA ARCHERY--AZ","928-537-9808","","1190 EAST HUNING, SHOWLOW, AZ  85901","","","","","34.2503","-110.03","1430"
"WYOMING ARCHERY & HUNTING SUPPLIES--WY","307-877-2917","","502 CORAL, KEMMERER, WY  83101","","","","","41.7975","-110.54","1431"
"YELLOWSTONE GATEWAY SPORTS---MT","406-586-2076 ","","118 NORTH B, LIVINGSTON, MT  59047","","","","","45.6623","-110.559","1432"
"UINTA SPORTING GOODS--WY","307-789-0515","","137 BEAR RIVER DR. #3, EVANSTON, WY  82930","","","","","41.2709","-110.957","1433"
"T & M GUNS--AZ","480-899-1284","","769 E. CHANDLER BLVD., CHANDLER, AZ  85286","","","","","33.3058","-111.828","1434"
"TOP OF UTAH ARCHERY---UT","435-890-3918","","20 WEST 800 NORTH, LOGAN, UT  84321","","","","","41.7463","-111.835","1435"
"THE BOW SHOP--UT","435-623-0199","","205 SOUTH MAIN, MONA, UT  84645","","","","","39.8131","-111.855","1436"
"TIM'S PAINT BALL AND SPORTING GOODS--ID","208-406-4769","","10 E 4TH STREET, PRESTON, ID  83263","","","","","42.089","-111.877","1437"
"UTAH ARCHERY CENTER--UT","801-263-7880","","60 EAST GORDON AVE., SALT LAKE CITY, UT  84107","","","","","40.6831","-111.89","1438"
"WILDE ARROW---UT","801-546-0962","","470 NORTH 1100 WEST, CENTERVILLE, UT  84014","","","","","40.9224","-111.895","1439"
"TWISTED ADDIXTION ARCHERY - Utah","801-907-5999","","1648 West  12600 South, Riverton, UT  84065","","","","","40.5226","-111.938","1440"
"WHITE TIP ARCHERY--ID","208-238-1630","","272 TAIL WIND CIRCLE, CHUBBUCK, ID  83202","","","","","42.9395","-112.462","1441"
"UNCLE BOB'S OUTDOORS, INC.--MT","406-683-2692","","11 PIERCE DR., DILLON, MT  59725","","","","","45.2351","-112.603","1442"
"TNT ARCHERY INC--UT","435-656-9110","","653 NORTH 3050 EAST SUITE A, ST GEORGE, UT  84790","","","","","37.1196","-113.522","1443"
"STYLIZED ARCHERY---NV","775-289-6223","","441 MURRAY ST., ELY, NV  89301","","","","","39.2474","-114.889","1444"
"THE OUTDOORSMAN, INC.---OR","541-889-3135","","50 NE 2ND ST., ONTARIO, OR  97914","","","","","44.0262","-116.958","1445"
"WILLOW CREEK ARCHERY--CA","760-432-0605","",", ESCONDIDO, CA  92029","","","","","33.0853","-117.138","1446"
"THE BARGAIN HUNTER--WA","509-892-7138","","16413 E. SPRAGUE AVE., SPOKANE VALLEY, WA  99037","","","","","47.6573","-117.184","1447"
"TIGHT POINT---CA","760-804-0611","","5661 PALMER WAY, CARLSBAD, CA  92010","","","","","33.1386","-117.273","1448"
"THE GENERAL STORE--WA","509-444-8000","","2424 N DIVISION, SPOKANE, WA  99207","","","","","47.6801","-117.411","1449"
"WHITETAIL PLUS ARCHERY--WA","509-276-5180","","506 S. MAIN, DEER PARK, WA  99006","","","","","47.9612","-117.477","1450"
"THE ARCHERY SHOP---CA","661-631-9040","","2332-C CHESTER AVE, BAKERSFIELD, CA  93301","","","","","35.3806","-119.019","1451"
"TACTICAL RELOAD--CA","530-257-6832","","4095 JOHNSTONVILLE RD, SUSANVILLE, CA  96130","","","","","40.4058","-120.627","1452"
"THE ELEGANT IRIS & THE MEN'S DEN","530-252-4747","","618 MAIN ST., SUSANVILLE, CA  96130","","","","","40.4186","-120.662","1453"
"THE ARMORY--CA","209-710-8323","","888 4TH STREET SUITE A, LOS BANOS, CA  93635","","","","","37.0623","-120.851","1454"
"TWO MORROWS SUPPLY--CA","877-802-3062","","22881 PINE LAKE DR., COLFAX, CA  95713","","","","","39.0656","-120.943","1455"
"VALLEY SPORTING GOODS-CA","209-523-5681","","dba VALLEY SPORTING GOODS-CA, MODESTO, CA  95350","","","","","37.6697","-120.999","1456"
"WILDERNESS ARCHERY---CA","916-630-8700","","4870 PACIFIC ST., ROCKLIN, CA  95677","","","","","38.7946","-121.234","1457"
"WINDY RIVER ARCHERY---OR","541-386-1142","","2680 DOCK ROAD, HOOD RIVER, OR  97031","","","","","45.7099","-121.507","1458"
"TOP PIN ARCHERY--OR","541-588-6339","","625 ARROWLEAF TRAIL, SUITE 106, SISTERS, OR  97759","","","","","44.2964","-121.562","1459"
"VAN WINKLE ARCHERY---WA","425-259-9288","","1901 HEWITT AVE., EVERETT, WA  98201","","","","","47.9794","-122.204","1460"
"SWEENEY'S SPORTS INC--CA","707-255-5544","","1537 IMOLA AVE WEST, NAPA, CA  94559","","","","","38.2815","-122.291","1461"
"THE NOCK POINT--WA","(425) 672-8080","","22313 - 70TH AVE. WEST, MOUNTLAKE TERRACE, WA  98043","","","","","47.7963","-122.328","1462"
"THE BOW RACK---SAN PABLO","510-236-8303","","1085 BROADWAY AVE, SAN PABLO, CA  94806","","","","","37.9757","-122.352","1463"
"WILDERNESS ARCHERY--WA","360-724-3135","","17697 COLONY RD., BOW, WA  98232","","","","","48.5843","-122.361","1464"
"THE BOW RACK---REDDING","530-243-5181","","2032 WALDON ST., REDDING, CA  96001","","","","","40.579","-122.391","1465"
"TNT ARCHERY--CA","650-728-1868","","1430 AUDUBON AVE., MONTARA, CA  94037","","","","","37.5375","-122.51","1466"
"THE ARCHERY HUT-OR","541-259-2697","","190 CROWFOOT RD., LEBANON, OR  93755","","","","","44.5085","-122.887","1467"
"XXX ARCHERY---OR","503-556-1322","","108 EAST B ST., RAINIER, OR  97048","","","","","46.089","-122.935","1468"
"THE BOW RACK---OR","541-746-9711","","392  Q STREET, SPRINGFIELD, OR  97477","","","","","44.0626","-123.02","1469"
"WEST 11TH ARCHERY--OR","541-484-5247","",", EUGENE, OR  97402","","","","","44.0521","-123.087","1470"
"UMPQUA ARMORY, LLC--OR","702-419-0720","","226 ESTELLA ST., GLIDE, OR  97443","","","","","43.3002","-123.088","1471"
"WALDRON'S OUTDOOR SPORTS---OR","541-672-8992","","330 NE GARDEN VALLEY BLVD, ROSEBURG, OR  97470","","","","","43.2272","-123.352","1472"
"SWAIN'S GENERAL STORE--WA","360-460-8366","","602 E. FIRST ST., PORT ANGELES, WA  98362","","","","","48.1148","-123.424","1473"
"WIGGY'S-ALASKA--AK","907-336-1330","","8225 OLD STEWARD HWY., ANCHORAGE, AK  99518","","","","","61.146","-149.863","1474"
"THE ISLAND ARCHER, LLC---HI","808-833-8731","","3180-C KOAPAKA ST., HONOLULU, HI  96819","","","","","21.3357","-157.912","1475"
"WABANAKI WILDERNESS, LLC--ME","207-853-0949","","243 OLD EASTPORT RD., PERRY, ME  04667","","","","","44.9663","-67.0672","1476"
"VILLAGE STORE & ARCHERY--ME","207-582-7200","","1143 EAST PITTSTON RD, PITTSTON, ME  04345","","","","","44.1946","-69.7008","1477"
"TRADER JAN'S--MA","508-678-3337 ","","288 PLYMOUTH AVE, FALL RIVER, MA  02721","","","","","41.696","-71.1509","1478"
"WILDLIFE TAXIDERMY & SPORTS--NH","603-625-9958","","2188 CANDIA ROAD, MANCHESTER, NH  03109","","","","","43.0033","-71.3936","1479"
"TEPEE ARCHERY & SUPPLY---MA","978-635-0550","","920 MAIN ST., NASHUA, NH  03064","","","","","42.7615","-71.4653","1480"
"WRIGHT'S SPORT SHOP---VT","802-334-6115","","48 COMMUMITY DR., NEWPORT, VT  05855","","","","","44.9509","-72.1678","1481"
"VERMONT FIELD SPORTS--VT","802-388-3572","","1458 RTE 7 SOUTH, MIDDLEBURY, VT  05753","","","","","43.99","-73.1389","1482"
"WHITNEYS HUNTING SUPPLY","518-642-9570","","2 CHURCH ST., GRANVILLE, NY  12832","","","","","43.4073","-73.2595","1483"
"TRI-COUNTY SPORTING CENTER--NY","845-878-6084","","2656 ROUTE 22, PATTERSON, NY  12563","","","","","41.4885","-73.5764","1484"
"SUNSET ARCHERY---NY","518-966-5777","","237 SUNSET RD., GREENVILLE, NY  12083","","","","","42.424","-74.085","1485"
"TARGETEERS, INC.--NJ","201-843-7788","","101 ROUTE 46 WEST, SADDLE BROOK, NJ  07663","","","","","40.8906","-74.131","1486"
"TIP'S HARDWARE INC--NJ","609-296-3192","","218 MAIN STREET, WEST CREEK, NJ  08092","","","","","39.6353","-74.3066","1487"
"TRAVIS ARCHERY--NY","845-292-7025","","12 WINTHROP AVE., LIBERTY, NY  12754","","","","","41.806","-74.7515","1488"
"STRICTLY ARCHERY---NJ","908-689-5800","","7 BIEDLEMAN ROAD, WASHINGTON, NJ  07882","","","","","40.7419","-75.0299","1489"
"TANNER'S SPORT CENTER--PA","215-343-3103","","2301 YORK RD, JAMISON, PA  18929","","","","","40.2573","-75.0874","1490"
"X-TREME HUNTING PRODUCTS--PA","570-6897898","",", EMMAUS, PA  ","","","","","40.5395","-75.4968","1491"
"WINK'S SPORTING GOODS--MD","410-621-0400","","12122A CAROL LANE, PRINCESS ANNE, MD  21853","","","","","38.2142","-75.7019","1492"
"STRUT N RUT ARCHERY---MD","410-885-5058","","410 Maloney Road, Elkton MD 21921","","","","","39.6009","-75.8009","1493"
"THE SPORTSMAN'S DEN-NY","607-692-4266","","9 RAILROAD ST, WHITNEY POINT, NY  13862","","","","","42.3279","-75.9706","1494"
"WEAVER'S STORE, INC.---PA","717-445-6791","","1011 DRY TAVERN ROAD, DENVER, PA  17517","","","","","40.1799","-76.0528","1495"
"WOODY'S SPORTING GOODS---PA","610-678-7807","","35 WERNER ST., WERNERSVILLE, PA  19565","","","","","40.3287","-76.0785","1496"
"THE SPORTSMAN'S SHOP---PA","717-354-4311","","101 WEST MAIN ST, NEW HOLLAND, PA  17557","","","","","40.1026","-76.0898","1497"
"SUTTON ARCHERY---PA","570-925-2273","","357 A CAMP LAVINGE RD, BENTON, PA  17814","","","","","41.26","-76.3797","1498"
"WILCOX BAIT & TACKLE---VA","757-595-5537","","9501 JEFFERSON AVE., NEWPORT NEWS, VA  23605","","","","","37.0278","-76.4501","1499"
"SWATARA CREEK OUTFITTERS---PA","717-867-4995","","535 NORTH ROUTE 934, ANNVILLE, PA  17003","","","","","40.3511","-76.538","1500"
"W.E. SELL SPORTING GOODS--PA","717-632-1293","","401 YORK ST., HANOVER, PA  17331","","","","","39.7987","-76.9752","1501"
"TERRY'S ARCHERY PLUS--NC","252-638-2349","","2970 AURORA RD., ERNUL, NC  28527","","","","","35.2609","-76.9844","1502"
"WEAVER'S ARCHERY, LLC--PA","570-837-1418","","5934 ROUTE 522, MIDDLEBURG, PA  17842","","","","","40.7906","-77.0137","1503"
"ULRICH'S ARCHERY---PA","570-837-1700","","7 SOUTH MAIN ST., MIDDLEBURG, PA  17842","","","","","40.7917","-77.046","1504"
"THE BOW BARN-PA","570-323-6815","","427 MAHAFFEY HOLLOW ROAD, LINDEN, PA  17744","","","","","41.2623","-77.1314","1505"
"THE BOW SHOP--RICH SQUARE,NC","252-578-2822","","553 WEST JACKSON ST., RICH SQUARE, NC  27869","","","","","36.2799","-77.295","1506"
"TOWLESVILLE CRAFT & SHAFT--NY","607-776-4370","","7001 SNELL HILL RD., BATH, NY  14810","","","","","42.3466","-77.4452","1507"
"YODERS ARCHERY---PA","717-899-6465","","1820 S.R.  103 NORTH, LEWISTOWN, PA  17044","","","","","40.5521","-77.5966","1508"
"TRADITIONS ARCHERY--NY","585-943-4938","","2199 E HENRIETTA RD, ROCHESTER, NY  14623","","","","","43.0733","-77.6084","1509"
"THE QUIVER SHOP--VA","540-828-4663","","1035 INDIAN TRAILl RD, LINVILLE, VA  22834","","","","","38.4979","-78.768","1510"
"THE ARCHERY ZONE LTD.---PA","814-269-9663","","1103 FRANCIS ST., JOHNSTOWN, PA  15904","","","","","40.2821","-78.8649","1511"
"TALL TALES SPORTING GOODS--PA","814-757-1400","","8330 MARKET ST., RUSSELL, PA  16345","","","","","41.9575","-79.1363","1512"
"TRIPLE-X ARCHERY--NC","919-498-5057","","2627 WATSON AVE., SANFORD, NC  27332","","","","","35.455","-79.1475","1513"
"W & W  NOVELTY CO., INC.--VA","434-385-5323","","2323 LAKESIDE DR., LYNCHBURG, VA  24502","","","","","37.3972","-79.2165","1514"
"WEST WIND CUSTOM ARCHERY---NY","716-672-8883","","4893 W. MAIN ROAD, FREDONIA, NY  14063","","","","","42.4186","-79.3796","1515"
"ULTIMATE OUTDOORS---PA","724-733-2121","","2780 RT. 286, PITTSBURG, PA  15239","","","","","40.4807","-79.7049","1516"
"WOODLANDS WORLD---PA","866-472-6969","","27 WEST MAIN ST., UNIONTOWN, PA  15401","","","","","39.9011","-79.7263","1517"
"THE SPORTSMAN'S REFUGE, INC.---WV","304-594-9126","","696 FAIRCHANCE ROAD, MORGANTOWN, WV  26508","","","","","39.6903","-79.8284","1518"
"WILLIES FISH & GAME--FL","561-848-4484","",", LAKE PARK, FL  33403","","","","","26.8003","-80.0664","1519"
"THE ARCHERY SHOP---SC","843-875-9613","","328 INDUSTRIAL DR., SUMMERVILLE, SC  29483","","","","","33.0331","-80.2085","1520"
"THE BOW SHOP, LLC.--FL","772-215-2262","","5637 S.E. LAMAY DR., STUART, FL  34997","","","","","27.1397","-80.2273","1521"
"THE BOW SHOP---WV","304-592-2331","","151 Turnpike Drive, CLARKSBURG, WV  26301","","","","","39.2021","-80.4058","1522"
"WILLIAMS' OLDE GENERAL STORE---PA","724-667-9660","","BOX 137, EDINGBURG, PA  16116","","","","","41.0344","-80.4438","1523"
"WHITETAIL OUTFITTERS-VA","540-381-9790","","3086 RINER RD, CHRISTIANSBURG, VA  24073","","","","","37.0912","-80.4495","1524"
"WHITETAIL PRO ARCHERY--WV","304-645-5066","","15 Red Oaks Shopping Center, Ronceverte, WV  24970","","","","","37.7498","-80.4629","1525"
"THE BOW SHOP--NC","336-468-2596","","4433 DEACON HILL RD., HAMPTONVILLE, NC  27020","","","","","36.0936","-80.7985","1526"
"THE ARCHERY SHOP---WV","304-872-1405","","3017 WEBSTER ROAD, SUMMERSVILLE, WV  26651","","","","","38.2995","-80.8429","1527"
"YETI OUTFITTERS--FL","863-763-1040","","719 HWY 98 NORTH, OKEECHOBEE, FL  34972","","","","","27.2503","-80.8519","1528"
"WILDCAT ARCHERY & HUNTING SUPPLY---GA","912-965-9453","","1370 US HWY 80 E., POOLER, GA  31322","","","","","32.1187","-81.2552","1529"
"WOODLAND OUTDOOR & SUPPLY--OH","740-658-3341","","79550 FREEPORT-TIPPECANOE RD, TIPPECANOE, OH  44699","","","","","40.2548","-81.2576","1530"
"TROPHY TAKER---MT","406-826-0600","","#1 LIBERTY LANE, PLAINS, MT  59859","","","","","41.7086","-81.3517","1531"
"THE GREAT OUTDOORS---NC","704-445-8848","","112A CHERRY ST., CHERRYVILLE, NC  28021","","","","","35.3852","-81.3665","1532"
"VIPER-X ARCHERY--OH","216-513-1375","","231 MANNING RD., MOGADORE, OH  44260","","","","","40.9942","-81.3852","1533"
"STRIKE-ZONE FISHING---FL","904-641-2433","","11702 BEACH BLVD, JACKSONVILLE, FL  32246","","","","","30.2873","-81.5154","1534"
"WICKED ARROW ARCHERY--WV","304-682-4451","","7459 APPALACHIAN HWY, JESSE, WV  24849","","","","","37.664","-81.572","1535"
"THE MARKSMAN--OH","330-745-2000","","3017 BARBER RD., NORTON, OH  44203","","","","","41.0428","-81.6067","1536"
"THE GREAT OUTDOORS---WV","304-373-0400","","96 OUTDOOR PLAZA DR., RIPLEY, WV  25271-5557","","","","","38.7657","-81.6966","1537"
