SAND MOUNTAIN OUTFITTERS--VA,"648 BEREA RD., WYTHEVILLE, VA  24382",276-227-0486,,36.9149,-81.1499
SIMPLE MAN'S ARCHERY--WV,"1787 C AND O DAM RD., DANIELS, WV  25832",304-573-3600,,37.7209,-81.1429
PALMETTO STATE ARMORY--SC,"3760 FERNANDINA RD., COLUMBIA, SC  29210",803-551-2680,,34.0602,-81.1329
"SPORTSMAN'S, INC.---SC","247 HANDS MILL HWY, ROCK HILL, SC  29732",803-366-3466,,34.9936,-81.1005
JBC ARCHERY--WV,"2563 RITTER DR, SHADY SPRING, WV  25918",304-763-3109,,37.7184,-81.0981
GEAUGA BOW & OUTDOOR SPORTS--OH,"15622 W. HIGH ST., MIDDLEFIELD, OH  44062",440-632-1245,,41.463,-81.0877
SPORTSMAN'S SUPPLY--VA,"275 WEST MONROE ST., WYTHEVILLE, VA  24382",276-227-0221,,36.9494,-81.0856
GREAT LAKES OUTDOOR SUPPLY---OH,"14908 N STATE AVE, BURTON, OH  44021-0595",440-632-9151,,41.4761,-81.078
SOUTHERN DRAW ARCHERY--SC,"3870 HOMESTEAD RD., ROCK HILL, SC  29732",803-328-1414,,35.0002,-81.0528
"NICHOLS STORE, INC.---SC","1980 MT. HOLLY RD., ROCK HILL, SC  29730",803-328-9792,,34.8653,-81.0152
PERK'S SHOOTING SUPPLIES--OH,"55247 BELMONT RIDGE RD., BEALLSVILLE, OH  43716",740-391-1782 ,,39.8911,-81.0093
"JEFFERY ARCHERY, LLC--SC","3129 BLUFF RD., COLUMBIA, SC  29209",803-776-3832,,33.938,-80.9799
RATTLESNAKE HILL---OH,"675 ST RT 534, NEWTON FALLS, OH  44444",330-898-8176,,41.1884,-80.9781
SPORTS JUNCTION---OH,"2239 CLAY MILL DR., GENEVA, OH  44041",440-466-3852,,41.8051,-80.9481
HIDDEN VALLEY OUTDOORS---OH,"47694 RESERVOIR RD, ST. CLAIRSVILLE, OH  43950",740-526-0550,,40.0741,-80.9272
MASTIN'S ARCHERY--NC,"752 MONEY RD, RONDA, NC  28670",336-928-9755,,36.231,-80.9236
BLOODTRACKER'S ARCHERY--NC,"213 STATE PARK RD., TROUTMAN, NC  28166",704-528-1311,,35.6781,-80.9052
BOLT'S ARCHERY--SC,"2406 OLD EDISTO DR., ORANGEBURG, SC  29115",803-536-2519,,33.4813,-80.8942
BAREFOOT ARCHERY---NC,"4410 OLD PINEVILLE RD., CHARLOTTE, NC  28217",704-527-1110,,35.1834,-80.8789
GLENN'S ARCHERY---OH,"33094 BAKER RD, LISBON, OH  44432",330-222-2425,,40.7927,-80.8645
JOHNSON'S SPORTING GOODS--WV,"3003 WEBSTER RD., SUMMERSVILLE, WV  26651",304-872-4141,,38.2987,-80.8427
HIS & HERS ARCHERY--SC,"7906 SNIDERS HIGHWAY, RUFFIN, SC  29475",843-908-0153,,32.8917,-80.8203
PARK CENTER SPORTING GOODS---WV,"514 PARK CENTER, RAINELLE, WV  25962",304-438-5660,,37.9674,-80.7748
NATHAN'S SPORT SHOP---OH,"3262 BELMONT ST, BELLAIRE, OH  43906",740-676-4557,,40.0146,-80.7426
CHIP'S SPORT CENTER---OH,"9139 EAST MARKET ST, WARREN, OH  44484",330-856-7983,,41.2385,-80.725
"ALL ABOUT ARCHERY,LLC--FL","2149 AURORA RD., MELBORNE, FL  32935",321-622-6888,,28.1356,-80.6567
PEMBROKE STOP-N-SAVE--VA,"138 GRILL RD., PEMBROKE, VA  24136",540-626-7077,,37.321,-80.656
PALMER'S PRO ARCHERY--WV,", ALDERSON, WV  24910",304-520-2477,,37.726,-80.642
SKIPS ARCHERY--NC,"7608 CIRCLE DRIVE, INDIAN TRAIL, NC  28079",704-882-1844,,35.1024,-80.629
BOSS ARCHERY--NC,"4501 RACEWAY DRIVE, CONCORD, NC  28027",704-784-4365,,35.352,-80.6203
ARCHERY PROMOTIONS--NC,"4501 RACEWAY DR. SW, CONCORD, NC  28027",704-784-4365,,35.352,-80.6203
"ROBBY'S SALES, INC.---NC","457 N. MAIN ST., MOUNT AIRY, NC  27030",336-786-8017,,36.5029,-80.609
AUTUMN ADDICTION---OH,"3674 S.R. 7, BURGHILL, OH  44404",330-772-0354,,41.3205,-80.5683
HARPER'S ARCHERY---WV,"R.R. #1 BOX 785, CHESTER, WV  26034",304-387-1519,,40.6131,-80.5629
S & S GRAHAM ARCHERY---NC,"1700 N. MAIN ST., CHINA GROVE, NC  28023",704-855-1300,,35.5838,-80.5575
OUTDOOR SPORTSMAN---PA,"137 EAST SILVER STREET, SHARON, PA  16146",(724) 981-4447,,41.2345,-80.5069
GOD'S COUNTRY OUTFITTERS---NC,"1454 HWY. 52 NORTH, ALBERMARLE, NC  28001",704-983-7373,,35.6576,-80.4596
DROP TINE ARCHERY--NC,"100 WEBB WAY, ADVANCE, NC  27006",336-940-3250,,36.0012,-80.4438
GLADY FORK ARCHERY--WV,"2539 GLADY FORK RD, WESTON, WV  26452",304-269-6292,,38.9862,-80.4273
BILL'S FIELD & STREAM---PA,"242 BIRCHWOOD DR., TRANSFER, PA  16154",724-962-2950,,41.3144,-80.4137
ARCHERY BEST EDGE--FL,"12385 SW 129 CT., MIAMI, FL  33186",786-266-8413,,25.6527,-80.4043
GOLD-N-GRAIN ARCHERY--PA,"75 MCCULLOUGH RD., SHARPSVILLE, PA  16150",724-962-3620,,41.2673,-80.3796
SIMPSON PLAZA HARDWARE--SC,"40 WEST WESMARK BLVD., SUMTER, SC  29150",803-773-3397,,33.9506,-80.3787
MAD-JAC'S FINISHING & ARCHERY--NC,"13512 AUSTIN RD., LOCUST, NC  28097",704-918-6059,,35.2888,-80.3727
MARSH'S LUMBER--WV,"515 ROSEBUD PLAZA, CLARKSBURG, WV  26301",304-624-6549,,39.2635,-80.3724
DEER RUN ARCHERY---NC,"4685 yapkinville road, pfaff town, NC  27040",336-969-2697,,36.1539,-80.3606
MCFLY OUTDOORS-WV,"RT 1  GEORGETOWN RD, HORNER, WV  26372",304-452-9526,,38.9524,-80.3547
CHUCK'S ARCHERY--PA,"547 HANEY RD., WASHINGTON, PA  15301",724-206-0662,,40.1914,-80.321
BLADE RUNNERS ARCHERY--NC,"4254 EBERT ROAD, WINSTON-SALEM, NC  27127",336-788-9112,,36.0264,-80.2939
RICHARD H. PEEPLES SPORTING GOODS---FL,"205 CROSS ST., MIAMI SPRINGS, FL  33166",305-282-1006,,25.8219,-80.2833
"BLESSED ARCHERY, INC--FL","4980 NW 165TH ST., MIAMI GARDENS, FL  33014",305-474-2988,,25.923,-80.2824
LOTUS GUNWORKS -- FL,"3558 N. FEDERAL HWY, JENSEN BEACH, FL  34957",772-232-6470,,27.2593,-80.2824
"REEVES SPORT SHOP, INC--PA","1943 W. CHESTNUT ST., WASHINGTON, PA  15301",724-206-0462,,40.1623,-80.2809
ACORN ARCHERY---PA,"2372 HARLANSBURG RD, NEW CASTLE, PA  16101",724-656-8737,,41.0126,-80.2674
OUTPOST ARCHERY---PA,"7794 WEST RIDGE ROAD, FAIRVIEW, PA  16415",814-474-5555,,42.0256,-80.2626
RWG ARCHERY--PA,"1619 KENNEDY ROAD, IMPERIAL, PA  15126",724-695-7562,,40.4384,-80.2562
"SELF DEFENSE, INC.--FL","1088 NW FED. HWY., STUART, FL  34994",772-692-1958,,27.1976,-80.2528
ENDLESS HORIZONS ARCHERY--PA,"384 FRANKLIN AVE., ALIQUIPPA, PA  15001",724-375-1199,,40.6169,-80.2471
GONE FOR A DAY SPORTS--PA,"11307 US ROUTE 422 W, ELDERTON, PA  15736",724-354-4665,,40.9705,-80.2275
SHOOTER'S SHOWCASE---PA,"207 SYLVANIA RD, SLIPPERY ROCK, PA  16057",724-530-2226,,41.0337,-80.1906
C & M  ARCHERY INC---PA,"1823 FREEDOM - LOVI ROAD, FREEDOM, PA  15042",724-775-6622,,40.6978,-80.1872
INDOOR-OUTFITTERS---PA,"17126 JORDAN DR, MEADVILLE, PA  16335",814-783-0007,,41.7077,-80.1482
EDINBORO OUTDOORS---PA,"211 MILL ST., EDINBORO, PA  16412",814-734-4927,,41.8755,-80.1333
DEER RUN ARCHERY---PA,"212 AUTUMN HILL, CRANBERRY TOWNSHIP, PA  16066-4824",724-272-3568,,40.674,-80.131
JUNIOR'S OUTDOOR--FL,"5066 OWLS CT., LAKE WORTH, FL  33463",561-706-5656,,26.5585,-80.124
GATOR GUN---FL,"2154 ZIP CODE PLACE #7, WEST PALM BEACH, FL  33409",561-683-1411,,26.7092,-80.1096
ERIE SPORT STORE---PA,"901 W. 12TH ST., ERIE, PA  16508",814-866-0200 ,,42.1164,-80.0998
BRYANSTEEN'S GUN & ARCHERY---VA,"2840 PETERSCREEK RD, ROANOKE, VA  24019",540-562-4867,,37.3183,-80.0033
SPORTSMAN'S EMPORIUM--WV,"821 GREENBAG RD., MORGANTOWN, WV  26508",304-225-2697,,39.6111,-79.9361
KJ'S KUSTOM ARCHERY LLC---PA,"134 OLD RT. 21, CARMICHAELS, PA  15320",724-966-9144,,39.8564,-79.9348
"COCK FEATHER ARCHERY SUPPLY, LLC.--VA","1334 MILLERS LANDING CIRCLE, ROANOKE, VA  24019",540-353-4172,,37.3506,-79.9322
LOUIE D'S ARCHERY--PA,"39 CALVERY RD., CHARLEROI, PA  15022",724-344-1496,,40.1285,-79.9008
ATLANTIC GAME & TACKLE--SC,"675 B  JOHNNIE DODDS BLVD., MT. PLEASANT, SC  29464",843-881-6900,,32.8075,-79.8789
SPORTSMAN'S SUPPLY CO.---PA,"245 FREEPORT RD., BUTLER, PA  16002",724-287-4294,,40.8319,-79.8654
ANTHONY'S ARCHERY & ACCESSORIES---PA,"840 WASHINGTON ST., BELLE VERNON, PA  15012",724-929-2102,,40.1366,-79.8602
BUTTERMILK CREEK OUTFITTERS--NC,"3725 Farmington Drive, Greensboro, NC  24207",336-436-0025,,36.0358,-79.8576
LYNN'S ARCHERY PRO SHOP--PA,"1510 MAHOOD RD., WEST SUNBURY, PA  16061",724-285-2144,,40.9455,-79.8568
DAVE'S ARCHERY---PA,"10253 STATION ROAD, NORTHEAST, PA  16428",814-725-1232,,42.1162,-79.856
SOUTH'S FINEST--SC,"3418 W. PALMETTO ST., FLORENCE, SC  29501",843-629-0771,,34.1665,-79.8493
HUNTERS HAVEN LLC---WV,"509 BEVERLY PIKE, ELKINS, WV  26241",304-636-9001,,38.9121,-79.8449
"SCHOFIELD ACE HARDWARE, INC--SC","155 S. CASHUA DR., FLORENCE, SC  29501",843-669-6393,,34.1932,-79.8032
BOB'S SPORTING GOODS---NC,"1353 US 220  ALT. S., BISCOE, NC  27209",910-690-3719,,35.3319,-79.7669
IRBY STREET SPORTING GOODS--SC,"1333 S. IRBY ST., FLORENCE, SC  29505",843-665-6462,,34.1698,-79.7657
J.R.'S ARCHERY--NC,"615 HENRY ST., EDEN, NC  27288",336-623-9605,,36.4906,-79.7655
SH ARCHERY -- PA,"218 MEDICAL CENTER ROAD, CHICORA, PA  16025",724-487-4974,,40.9363,-79.7578
HIGLEY'S ARCHERY--PA,"17857 HWY 8, CENTERVILLE, PA  16404",814-654-7939,,41.7189,-79.7569
DORN'S ARCHERY BARN---PA,"40391 DORN RD, CENTERVILLE, PA  16404",814-694-2493,,41.7784,-79.7504
FURRERS GUNS AND ARROWS---PA,"1216 FLATWOODS RD, VANDERBILT, PA  15486",724-736-8430,,40.0378,-79.7411
SENECA OUTPOST---PA,"3033 STATE ROUTE 257, SENECA, PA  16346",814-676-6099,,41.3715,-79.7044
SMITH MOUNTAIN ARCHERY--VA,"1175 HALES FORD RD., MONETA, VA  24121",540-312-0664,,37.1928,-79.6827
BATS AND BOWS--PA,", VANDERBILT, PA  15486",724-736-8430,,40.0331,-79.6614
ASHBAUGH ENTERPRISES--PA,", WEST LEECHBURG, PA  15656",724-845-8795,,40.634,-79.6164
60X ARROWS & STRINGS--  PA,"1047 SR 268, COWANSVILLE, PA  16218",724-525-3972,,40.9158,-79.6061
RAVLIN HILL ARCHERY---NY,"8101 RAVLIN HILL RD., PANAMA, NY  14767",716-355-8841,,42.0507,-79.5878
COUNTRY SPORTSMAN---NC,"909 MT. CARMEL RD., CARTHAGE, NC  28327",910-948-4812,,35.3797,-79.5533
CULBERSON'S SPORTSMEN OUTFITTERS,"526 EAST STREET, KNOX, PA  16232",814-797-5253,,41.2203,-79.5419
RIGGS INDOOR ARCHERY--PA,"RD 4  BOX 1864, MT PLEASANT, PA  15666",724-423-5664,,40.149,-79.5411
HIGH COUNTRY OUTFITTERS--VA,"172 W MIDLAND TRAIL, LEXINGTON, VA  24450",540-464-4868,,37.8016,-79.464
FULL DRAW ARCHERY---PA,"418 LEECH AVE., SALTSBURG, PA  15681",724-639-9572,,40.4935,-79.4496
BACKBONE MOUNTAIN SPORT SHOP--MD,"4768 GEORGE WASHINGTON HWY, OAKLAND, MD  21550",301-334-5814,,39.3016,-79.4137
ROUTE 66 SPORTING GOODS---PA,"23066 ROUTE 66, SHIPPENVILLE, PA  16254",814-226-4055,,41.2558,-79.3989
N THE STYX ARCHERY--NC,"4173 L. LAWRENCE TRAIL, GRAHAM, NC  27253",919-265-7062 ,,35.8644,-79.289
MACE SPORTS---NC,"6921 INDUSTRIAL DR., MEBANE, NC  27302",919-563-4070,,36.0792,-79.2404
"ADRENALINE OUTDOORS, LLC--NC","2711 JEFFERSON DAVIS HWY, SANFORD, NC  27332",919-774-0544,,35.4236,-79.2245
S & S SPORT SHOP--PA,"1010 EAST MAIN ST., ROCKWOOD, PA  15557",814-926-2465,,39.9211,-79.1494
PINE GROVE ARCHERY---PA,"PO BOX 450, RUSSELL, PA  16345",814-757-5015,,41.9415,-79.135
SOMERSET SPORT SHOP---PA,"4309 GLADES PIKE  SUITE 10, SOMERSET, PA  15501",814-445-6214,,40.01,-79.1057
KNOBLEY FARM INC--WV,", NEW CREEK, WV  26743",304-788-6304,,39.2418,-79.0871
IROQUOIS ARCHERY--PA,"RR # 4   BOX 9 C, BROOKVILLE, PA  15825",814-849-1200,,41.1612,-79.0831
HIDEAWAY ARCHERY--NY,"12749 COTTAGE RD., SOUTH DAYTON, NY  14138",716-532-2360,,42.4232,-79.0472
DOMINION OUTDOORS INC---VA,"15 ANGELA COURT, FISHERSVILLE, VA  22939",540-337-9218  ,,38.0762,-78.9988
JAY'S BAIT & TACKLE --WV,"6300 US HWY 220 N, OLD FIELDS, WV  26845",304-538-6729,,39.1453,-78.9519
HEARTLAND OUTFITTERS--VA,"340 MASON STREET, DAYTON, VA  22821",540-879-2705,,38.4128,-78.9435
LORRETTO'S ARCHERY--NY,"2617 SHIRLEY RD., NORTH COLLINS, NY  14111",716-337-2921,,42.5756,-78.9052
NIAGARA OUTDOORS---NY,"223 WITMER ROAD, NORTH TONAWANDA, NY  14120",716-695-5873,,43.0605,-78.9002
ROCKINGHAM CO-OP--VA,"1044 S HIGH STREET, HARRISONBURG, VA  22801",540-434-3856,,38.4382,-78.8885
CPS ARCHERY--PA,"6295 RT 119, BIG RUN, PA  15715",814-427-5230,,40.9699,-78.867
NICKS SPORTING GOODS--NY,", BUFFALO, NY  14216",716-875-9218,,42.9475,-78.8637
BASSIN' BOX--MD,"1068 NATIONAL HWY., LAVALE, MD  21502",301-729-4088,,39.6399,-78.8271
CAPE FEAR ARCHERY---NC,"1401 NORTH MAIN ST., LILLINGTON, NC  27546",910-893-8815,,35.417,-78.8051
JOHNSON'S COUNTRY STORE--NY,"6221 ROBINSON RD., LOCKPORT, NY  14094",716-434-9411,,43.1328,-78.6951
S & S TAXIDERMY---NY,"455 SOUTH CASCADE DRIVE, SPRINGVILLE, NY  14141",716-592-2404,,42.4971,-78.6921
JOE'S ARCHERY---NY,"6 WOODGATE DR., LANCASTER, NY  14086",716-656-1792,,42.8773,-78.6775
S & S ARCHERY--NY,"883 PARKSIDE DR., LIMESTONE, NY  14753",716-925-7106,,42.0407,-78.6432
NC HUNTER SUPPLY--NC,"2411 EAST MILBROOK RD. UNIT 101, RALEIGH, NC  27615",919-676-6799,,35.8484,-78.5985
G & S WILD COUNTRY OUTFITTERS---VA,"23987 SENEDO ROAD, WOODSTOCK, VA  22664",540-459-7787,,38.8746,-78.5412
LITTLE RIDGE ARCHERY--NY,"8862 RIDGE ROAD, GASPORT, NY  14067",716-772-7598,,43.2409,-78.5378
LEYO'S ARCHERY--PA,", COALPORT, PA  16627",814-672-5386,,40.7478,-78.5345
DONE RIGHT ARCHERY---PA,"393 POECAT RD., EAST FREEDOM, PA  16637",814-312-5971,,40.3257,-78.4843
JIM'S SPORT CENTER---PA,"26 NORTH SECOND ST., CLEARFIELD, PA  16830",814-765-3582,,41.0228,-78.4386
"BOB'S ARMY & NAVY STORE, INC--PA","229 EAST MARKET ST., CLEARFIELD, PA  16830",814-765-4652,,41.0218,-78.4371
JUNIATA ARCHERY--PA,"107 RYAN LANE, DUNCANSVILLE, PA  16635",814-317-5180,,40.3758,-78.4328
SHENANDOAH SPORTING GOODS--VA,"27460 OLD VALLEY PIKE, TOMSBROOK, VA  22660",540-436-3510,,38.9541,-78.4287
JPJ ARCHERY--PA,"242 MCDONALD RD., DUNCANSVILLE, PA  16635",814-696-4156,,40.4216,-78.4172
FREEDOM ARCHERY---PA,"9205 CHARGER HIGHWAY, DUNCANSVILLE, PA  16635",814-695-5355,,40.3943,-78.4128
ALABAMA ARCHERY---NY,"1327 LEWISTON RD, BASON, NY  14013",585-948-9239,,43.0973,-78.3928
"RANGELAND, LLC.--VA","6420 SEMINOLE PARK PLAZA, RUCKERSVILLE, VA  22968",434-985-7684,,38.2256,-78.3673
RICK'S SPORT SHOP--NY,"1070 BIEHLER ROAD, PORTVILLE, NY  14770",716-375-3904,,42.0077,-78.3556
NAILS ARCHERY SHOP---VA,"307 WHITETAIL LANE, WINCHESTER, VA  22603",540-336-7173,,39.3011,-78.2694
SPRINGHILL OUTFITTERS---NC,"773 SEAFOOD HOUSE RD., SELMA, NC  27576",919-351-0764,,35.55,-78.2222
HUNTER'S LANDING--NY,"8348 LEWISTON RD., BATAVIA, NY  14020",585-343-1474,,43.0095,-78.2094
OLD DOMINION SPORTS CENTER---VA,"2828 VALLEY AVE., WINCHESTER, VA  22601",540-667-4867,,39.1504,-78.1883
EARTH SPIRITS ARCHERY--NY,"4821 STEVENS RD., WARSAW, NY  14569",,,42.7727,-78.16
BJS CUSTOM SPORTS--NY,"21 SPENCER STREET, PIKE, NY  14130-083",585-493-3179,,42.5542,-78.1551
BELMONT ARCHERY---NY,"6381 COUNTY ROAD 20, FRIENDSHIP, NY  14739",585-973-7312,,42.2028,-78.146
"DOMINION PARTNERS, LLC.--VA","422 FURR ST., SOUTH HILL, VA  23970",434-447-5750,,36.7099,-78.1063
MACTOWN OUTFITTERS--PA,"11295 RAYSTOWN RD., HUNTINGDON, PA  16652",814-627-0002,,40.4606,-78.0718
BIG OAK ARCHERY---NC,"1746 OLD MILL CREEK RD. S.E., WINNABOW, NC  28479",910-443-2232,,34.0853,-78.0639
MIDDLE CREEK ARCHERY---WV,"998 ARDEN NOLLVILLE ROAD, INWOOD, WV  25428",304-229-7064,,39.3735,-78.04
POTTER COUNTY OUTFITTERS--PA,"336 ROUTE 6 WEST, COUDERSPORT, PA  16915",814-274-0772,,41.7783,-78.0215
CLARENCE ARCHERY--PA,"102 NORTH 7TH ST., SNOW SHOE, PA  16874",814-387-6832,,41.0279,-77.9455
KEYSTONE COUNTRY STORE---PA,"186 PATH VALLEY RD., FORT LOUDON, PA  17224",717-369-2970,,39.918,-77.91
CANADY'S SPORT CENTER---NC,"3220 WRIGHTSVILLE AVE, WILMINGTON, NC  28403",910-791-6280,,34.2236,-77.9033
HUNT N SHAK---VA,"3343 BROAD STREET ROAD, GUM SPRING, VA  23065",804-556-7012,,37.7798,-77.9033
BURNT MILL ARCHERY--NY,"231 BURNT MILL RD., CHURCHVILLE, NY  14428",585-733-5285,,43.0933,-77.8658
CREEKWOOD ARCHERY--NY,"461 LAWRENCE RD., BROCKPORT, NY  14420",585-392-2030,,43.2751,-77.8578
DOWNSVILLE GENERAL STORE--MD,"8638 DOWNSVILLE PIKE, WILLIAMSPORT, MD  21795",301-223-1190,,39.5505,-77.8003
M & M ARCHERY,"3866 PURDY CREEK RD, ANDOVER, NY  14806",607-587-8444,,42.1867,-77.7359
HOFFMAN ARCHERY---VA,"5185 LEE HWY, WARRENTON, VA  20187",540-349-1631,,38.766,-77.7209
KEYSTONE SPORTING GOODS-MD,"13611 PENNSYLVANIA AVE, HAGERSTOWN, MD  21742",301-733-0373,,39.6873,-77.7205
C.R. BUCKS ARCHERY--PA,"2038 LINCOLN WAY WEST, CHAMBERSBURG, PA  17202",717-261-0991,,39.9315,-77.711
NORTH BEND OUTDOORS---PA,"9427 RENOVO ROAD, NORTH BEND, PA  17760",570-923-1980,,41.3482,-77.6954
PRECISION ARCHERY---PA,"10925 OTTERBIN CHURCH ROAD, NEWBURG, PA  17240",717-423-6750,,40.1371,-77.6208
DAN PIERCE OUTDOOR SHOP---PA,"842 WEST 4TH STREET, LEWISTOWN, PA  17044",717-242-0061,,40.5914,-77.595
"NEUSE SPORT SHOP, INC--NC","225 EAST NEW BERN RD., KINSTON, NC  28504",252-527-5058,,35.2421,-77.5801
ACKLEY & SONS---PA,"311 W MAIN, WESTFIELD, PA  16950",814-367-2732,,41.9181,-77.5467
HUNTER'S DEN--PA,"11779 BUCHANAN TRAIL EAST, WAYNESBORO, PA  17268",717-765-4606,,39.7382,-77.53
EASTERN OUTFITTERS--NC,"4819 Richlands Hwy, JACKSONVILLE, NC  28540",910-347-4868,,34.8064,-77.5081
MILLER'S GUN SHOP--PA,"6945 NITTANY VALLEY DR., MILL HALL, PA  17751",570-726-3030,,41.0598,-77.4926
GREEN TOP SPORTING GOODS--VA,"10150 LAKERIDGE PARKWAY, ASHLAND, VA  23005",804-550-2188,,37.6846,-77.4539
"DANCE'S SPORTING GOODS, INC.---VA","570 SOUTHPARK BLVD., COLONIAL HEIGHTS, VA  23834",804-526-8399,,37.2436,-77.3909
BULLZEYE ARCHERY--NY,"6550 ROUTES 5 & 20, BLOOMFIELD, NY  14469",585-657-7417,,42.8842,-77.3874
KECK'S ARCHERY--PA,"1801 PINE RD., NEWVILLE, PA  17241",717-486-3474,,40.102,-77.3255
EDGE OF TIME TRADING POST---NY,"444 S. MAIN ST., PRATTSBURGH, NY  14873",607-522-7991,,42.5202,-77.2891
JIM'S PRO SHOP---NY,"4885 ROUTE 96, SHORTSVILLE, NY  14548",585-289-8980,,42.967,-77.2779
STEUBEN'S SPORTING GOODS--NY,", SAVONA, NY  14879-9644",607-583-2044,,42.2887,-77.2183
GUERIN-TEED ARCHERY--NY,"3388 PALMYRA RD, MARION, NY  14505",315-926-2828,,43.1247,-77.2022
HUGHES SALES & SERVICE--NY,"2187 LAKE ROAD, WILLIAMSON, NY  14589",585-755-9026,,43.2814,-77.1837
L. AND M. SPORTS---PA,"RR1 BOX 2160 RESERVOIR RD, BEAVERTOWN, PA  17813",570-658-3600,,40.7537,-77.1694
CHESTNUT'S SPORTING GOODS---PA,"5261 SPRING ROAD, SHERMANS DALE, PA  17090",717-582-2894,,40.3211,-77.1668
BSH ARCHERY SHOP--NY,"4001 CLARK RD., PAINTED POST, NY  14870",607-377-6096,,42.1938,-77.1496
ARCHERY SOLUTIONS---NY,"6658 E. TOWNLINE ROAD, WILLIAMSON, NY  14589",315-904-4178,,43.2405,-77.143
HERITAGE OUTDOORS SPORTS--NY,"1886 MELVIN HILL RD., PHELPS, NY  14532",315-828-6860,,42.9412,-77.0725
HOWE'S OUTDOORS--PA,"58 HACKETT RD, LAWRENCEVILLE, PA  16929-9713",570-537-3378,,41.9982,-77.0657
FURY X ARCHERY--PA,"9987 ROUTE 104, MIDDLEBURG, PA  17842",570-539-8016,,40.751,-77.0086
HEADS OR TAILS--MD,"100 RAILROAD AVE. UNIT 103, WESTMINSTER, MD  21158",410-861-8266,,39.5775,-76.9932
BOWHUNTERS SUPERSTORE---PA,"1045 ZEIGLER ROAD, WELLSVILLE, PA  17365",717-432-3710,,40.05,-76.934
BAKER'S ARCHERY SUPPLY-PA,"3231 PETERS MOUNTAIN RD, HALIFAX, PA  17032",717-896-8090,,40.4344,-76.9338
FRED'S SPORT CENTER--MD,"2895 CRAIN HWY., WALDORF, MD  20601",301-843-3040,,38.6321,-76.9059
HESSELSON'S---NY,"163 E. 14TH ST., ELMIRA HEIGHTS, NY  14903",607-733-4665,,42.1289,-76.8237
BARRETT'S BOWHUNTING--NY,"257 E. 14TH ST., ELMIRA HEIGHTS, NY  14903",607-733-7773,,42.1293,-76.8215
DEER VALLEY SPORTING GOODS--PA,"4375 WEST MARKET ST, YORK, PA  17408",717-792-4667,,39.93,-76.8189
BUCKS & BOWS---PA,"RD #  1  BOX 372-C, NORTHUMBERLAND, PA  17857",570-473-3456,,40.8918,-76.7975
RM WEAVERS ARCHERY--PA,"170 STUMP RD., DANVILLE, PA  17821",570-275-8447,,40.9869,-76.7125
3 J'S ARCHERY--MD,"26694 MORGANZA TURNER, MECHANICSVILLE, MD  20659",301-472-1933,,38.4012,-76.6982
MACROTECH ACCESSORIES LTD--MD,"5826 GOV. RITCHIE HWY., BALTIMORE, MD  21225",410-789-7777,,39.214,-76.6148
RED LION ARCHERY---PA,"103 E. BROADWAY, RED LION, PA  17356",717-244-1365,,39.9014,-76.604
LAYMAN'S GUN SHOP & ARCHERY--PA,", WRIGHTSVILLE, PA  17368",717-252-4573,,40.0257,-76.53
GLENN'S FISH & ARCHERY EQUIP.--PA,"317 EAST WASHINGTON ST., MUIR, PA  17957",717-647-9709,,40.596,-76.5093
HTM PRECISION---PA,"ROUTE 220, NEW ALBANY, PA  18833",570-363-2515,,41.6173,-76.4431
CAMILLUS GUN & BAIT---NY,"1404 RTE 5, ELBRIDGE, NY  13060",315-263-8725,,43.0373,-76.407
"KLEIN'S ARCHERY AND OUTDOOR STORE, INC--NY","119 FREEVILLE RD., DRYDEN, NY  13053",607-844-3474,,42.4984,-76.3131
LAUCKS SPORTING GOODS--PA,"26 WEST MAIN AVE, MYERSTOWN, PA  17067",717-866-5574,,40.375,-76.3044
CHESAPEAKE OUTDOORS---MD,"1707 MAIN ST, CHESTER, MD  21619",410-604-2500,,38.9748,-76.2816
AUTUMN SKY OUTFITTERS--MD,"3404 CONOWINGO RD, STREET, MD  21154",410-836-3660,,39.6324,-76.2735
DEER CREEK ARCHERY--MD,"3021 CHURCHVILLE RD., CHURCHVILLE, MD  21028",410-734-9554,,39.5554,-76.2443
ARCHERY PRO STAFF--MD,"84 EAST RED HILL RD., CONOWINGO, MD  21918",877-653-4141,,39.7049,-76.179
LEGENDS OF FALL OUTFITTER--NY,"7205 ROUTE 11, TULLY, NY  13159",315-696-6766,,42.7543,-76.12
CREEKSIDE ARCHERY--NY,"60 BRECKHEIMER RD., CENTRAL SQUARE, NY  13036",315-676-4866,,43.3509,-76.0733
"NEIL'S ARCHERY, INC.---NY","122 WEST MAIN ST., ENDICOTT, NY  13760",607-786-7535,,42.0948,-76.0663
SHORE SPORTSMAN---MD,"8232 OCEAN GATEWAY, EASTON, MD  21601",410-820-5599,,38.7751,-76.0609
ESSICK'S ARCHERY---PA,"1406 OLD FRITZTOWN RD., SINKING SPRINGS, PA  19608",610-670-1316,,40.3194,-76.0276
CY'S CUSTOM ARCHERY---PA,"43 SOUTH CLEVELAND ST., MCADOO, PA  18237",570-929-2988,,40.9015,-75.9924
"MOLLY'S PLACE, LLC--MD","12503B AUGUSTINE HERMAN HWY, KENNEDYVILLE, MD  21645",410-348-9160,,39.3199,-75.9756
CHRIS'S BAIT & TACKLE--VA,"28316 LANKFORD HWY., CAPEVILLE, VA  23313",757-331-3000,,37.1927,-75.9678
